klok,0
bpjs,0
rubah,2
data,3
kartu,0
bpjsnya,0
ktp,0
sehat,1
tangerang,1
puskemas,0
pondok,0
kacang,1
tolak,1
kis,0
bayar,10
pasien,0
sutiah,0
noka,0
faskes,0
puskesmas,0
tajur,0
kronologis,0
nopember,0
kondisi,13
lemah,0
panas,2
obat,0
faskesnya,0
bawa,5
jaga,3
alas,4
parigi,0
perintah,23
mandiri,0
moga,5
proses,3
keluarga,5
langsa,0
daftar,0
aktif,0
ditindaklanjuti,10
biisa,0
laku,12
pembayran,0
yopi,0
kuswari,0
terimaksih,0
salah,3
rustampu,0
pjs,0
menindaklanjuti,2
tera,2
aplikasi,0
lampir,0
asli,2
center,0
suyoto,1
kontrol,1
informasi,7
iur,0
rutin,1
masarakat,0
kerja,14
cirata,0
desa,20
ciroyom,1
cipeundeuy,0
layan,9
ambulac,0
pribadi,0
atou,0
minjam,0
rusa,3
suasta,1
tdl,1
gerat,0
kepala,2
pakai,4
ambul,0
jalan,94
beroba,0
datanh,0
marah,1
uang,3
kadang,3
perhati,16
ubah,2
jenis,0
kelamin,0
perempuan,0
lambat,5
ngampel,0
benah,1
nadia,0
rusmini,0
masuk,20
rumah,15
sakit,2
non,0
tunggak,0
tinggal,4
jasa,3
jangka,0
tarif,1
saldo,0
rawat,0
inap,0
situ,3
kasi,2
tau,1
denda,0
tgl,3
hitung,2
hemodialisa,0
anggap,1
biaya,1
hadap,2
bagimana,1
anggota,1
cabang,0
bukittinggi,0
bantu,11
kelas,0
awat,2
kosong,2
cek,4
lup,0
aida,0
tingkat,2
klinik,0
syarat,1
tagih,0
sulit,2
surat,0
rujuk,0
usg,0
rencana,2
lahir,0
periksa,3
hpl,0
indikasi,0
milik,5
penginputan,0
identitas,0
sep,0
nik,0
mengunakan,0
sarjito,0
premi,0
beli,4
kali,11
pikir,0
matang,0
suruh,0
ganti,5
kesini,0
total,1
lunas,0
pindah,1
almira,0
staf,0
upmp,0
baca,1
hasil,2
pergi,0
muncul,0
jadwal,3
operasi,2
hak,1
ngombol,0
pulang,2
ditelp,0
jkn-kis,0
ceria,0
pbpu,0
dunia,1
rsup,0
fatmawati,0
nonaktif,0
keluh,8
bayi,1
anak,8
akta,0
tindak,31
gigi,0
igd,0
rskgm,0
riau,2
film,0
komputer,0
dokter,0
assisten,0
sekal,0
nonton,0
fokus,0
tidk,0
status,0
purwokerto,0
sinna,0
aura,0
nirvana,0
panoramica,0
atm,0
indomaret,0
solusi,1
rupa,4
pegawai,0
swasta,0
aju,2
badan,0
usaha,2
non-aktif,0
cantum,0
temu,5
palsu,0
gresik,0
iurah,0
kemarin,2
coba,3
bank,0
indomart,0
warning,0
puri,3
husada,0
tembilahan,0
konfirmasi,1
cucu,0
ruang,2
penuh,1
efektif,0
sistem,2
autodebet,0
normal,0
khawatir,1
lupa,0
agustria,0
santoso,0
diautodebet,0
tagihanya,0
bulanya,0
jamkesmas,0
selisih,1
pilih,1
ina,0
cbg,0
berat,6
laporoskopi,0
kait,12
timbul,3
muara,0
teweg,0
gratis,1
rsud,0
singgung,0
gaji,1
potong,2
loket,1
berkas,0
smskan,0
virtual,0
account,0
juwita,0
medika,2
tanggap,2
pbi,0
gunungkidul,0
fasilitas,3
mudah,3
akses,7
kamar,0
menonaktifinnya,0
tanah,7
abang,0
scalling,0
alat,2
rusak,30
karet,0
tengsin,0
sampa,0
menginformasika,0
melakkukan,0
nitip,0
arti,1
jkn,0
rojiman,0
catur,0
prasetyo,0
siti,0
khotimatul,0
munawaroj,0
balas,0
praktek,0
kunjung,2
muas,0
tindaklanjut,0
noke,0
basar,0
moohn,0
msui,0
rawas,0
kip,0
tode,0
pspxm,0
rvmtj,0
rzrb,0
tua,3
batu,5
ampar,0
nadira,0
kusuma,0
ramadhan,0
fachyat,0
alhamdulillah,2
tunggal,0
guru,0
smk,1
janda,0
