" ",-nurhadi,abai,abdi,acara,account,aceh,acu,add,ade,adi,adik,adil,admin,administrasi,agam,agama,agen,agun,agung,agus,ahli,ahmad,air,ajak,ajar,aju,akad,akal,akhmad,akibat,akses,aksi,akta,aktif,aktifitas,aktivasi,aktivitas,akun,alaikum,alam,alamat,alami,alangkah,alas,alat,alhamdulillah,alias,alih,alir,allah,alm,almat,alokasi,aman,amar,ambil,ambon,ambulu,amen,anak,ancam,aneh,anggap,anggar,anggota,anggur,angka,angkat,angkot,angkut,angsur,aniaya,anjasmoro,anjlok,antre,antri,aparat,apartemen,apbn,api,apoteker,apotik,apply,area,arif,arifin,arteri,arti,arus,asa,asap,aset,asing,askes,asli,asn,aspal,ass,assalamu,assalamualaikum,asuransi,atm,atur,audit,awas,awat,ayah,ayat,baca,badan,bag,bagasi,bagus,bahan,bahaya,bajak,bak,bakar,bakti,bal,balas,balung,ban,bandar,bandara,banding,bang,banget,bangga,bangka,bangsa,bangun,banjar,banjarmasin,banjir,bank,banking,bankmandiri,bantaran,bantuanya,barang,barusan,basah,batang,batas,batu,bau,bawa,bayang,bayi,bbm,bca,bdg,bea,beasiswa,beban,bebas,begal,bekas,bekerjasama,belah,belanja,belatung,beliau,belok,benah,bencana,benci,bendahara,bendung,bengawan,bengkalai,bengkulu,benih,bensin,bentuk,berangkat,berani,berantas,beras,berat,beres,berisik,berita,berkas,berkordinasi,bersih,beton,biaya,bibit,bicara,bidan,bidang,bijak,bilang,bin,bina,bintaro,birokrasi,biru,bis,bising,bisnis,bjn,bkn,blangko,blanko,bln,blok,blokir,blong,blum,bni,bnyak,bnyk,bocor,bogor,bohong,bola,bolong,bom,bongkar,bonjol,bos,bpd,bpjs,bpkb,bpn,bri,bright,brosur,brp,brt,bsb,btn,buah,buang,budaya,budi,bukit,bukti,buku,bulog,bumi,bumn,bunga,bunuh,bunyi,buru,buruh,buruk,bus,busuk,byk,byr,cab,cabai,cabang,cabut,cafe,cahari,cakung,call,cantum,capai,card,cari,catat,cawang,cegah,celaka,celana,cemar,cempaka,cengkareng,center,cepat,cerah,cerita,cetak,charly,checking,cianjur,cicil,cikarang,ciparay,cirebon,citra,coba,collection,contact,contoh,copet,copot,copy,coreng,coret,cpns,credit,cuaca,cuci,curang,curi,curiga,customer,cuti,dadang,dagang,dakwa,damai,dampak,damping,dana,dangkal,dapodik,dar,darah,dasar,data,daun,daya,debet,debit,debitur,debt,dec,demam,denda,deras,derita,detail,detik,developer,dewan,dgn,dialog,diam,diberitahu,didik,direktur,direspon,dirjen,disduk,disdukcapil,dishub,distribusi,ditandatangani,dkk,dll,dlm,dngan,dngn,dokter,dokumen,domisili,dperbaiki,dpn,dpt,drainase,drg,dri,duduk,duli,dunia,duren,duri,dusun,e-id,e-ktp,ecer,edar,edc,efek,efektif,ekonomi,eksekusi,ektp,elok,elpiji,email,embung,emil,enak,enam,energi,eror,esdm,esther,evaluasi,facebook,fakta,faktor,fasilitas,faskes,faskesnya,fatmawati,feb,file,firman,fitri,formulir,foto,frixson,fungsi,gabah,gabung,gading,gaduh,gajah,gajahmada,gajahmungkur,gaji,gali,gambar,gang,ganggu,ganti,gapoktan,garap,garis,garut,gas,gayam,gebang,gede,gegas,gemah,genang,gengster,genuk,gerak,gerbang,gerobak,giat,gigi,giling,gio,gol,golong,got,graha,gratis,griya,grogol,group,gtk,gtt,gubernur,gudang,gugat,gunting,gunung,guru,gusur,habis,hadap,hadiah,hadir,haji,hak,hakim,halang,halte,hambat,hamka,harap,harda,harga,haryono,hebat,heboh,hektar,hendrarprihadi,henti,heran,het,hidup,hijau,hilang,hilir,hina,hindar,hippa,hitam,hitung,honor,honorer,hotel,hujan,hukum,hulu,huni,hutan,hutang,identitas,idpel,igd,iii,ijazah,ijin,ikan,ikhlas,ilegal,imam,imigrasi,impor,inap,indah,indikasi,indomaret,indramayu,industri,inpassing,inspektorat,instansi,internasional,internet,intimidasi,intruksi,investigasi,irigasi,islam,istirahat,istri,itikad,iur,izin,jabat,jadwal,jaga,jagakarsa,jagung,jahat,jajar,jaksa,jaksel,jalan,jalur,jamin,janggal,jangka,janji,jarak,jaring,jasa,jatah,jateng,jati,jatingaleh,jatuh,jaya,jayapura,jdi,jelang,jelang-lebaran-warga-jember-kesulitan-cari-elpiji--kilogram,jembatan,jember,jenderal,jenis,jenjang,jerigen,jerit,jeruk,jiwa,jkn,jkt,joglo,johar,joko,jpu,jt-,jual,judi,jujur,juluk,jum,jurus,kabar,kabel,kabur,kadang,kades,kaget,kajari,kaji,kakak,kaki,kali,kalibata,kalicari,kalideres,kaligawe,kalimantan,kalitidu,kaltara,kaltim,kamar,kamil,kampung,kanal,kandang,kantong,kapal,kapur,karang,karangtengah,karaoke,karcis,karet,kartu,karung,karyawan,kasasi,kasihan,kaum,kav,kawasan,kaya,kayu,kcp,kcu,kebal,kebayoran,kebon,kebun,kecapi,kecewa,kecuali,kedok,kejam,kejar,kejut,kelapa,kelas,keliling,keliru,kelola,kelompok,kelopok,keluarga,keluh,kelulus,kemarau,kemaren,kembang,kembangarum,kemudi,kenal,kencang,kendala,kendali,kendara,kepa,kepala,kepnengurusan,kerah,keras,kereta,kering,kerja,kerjasama,kernet,keruh,kes,kesana,ketenagakerjaan,ketidaktahuan,ketua,khawatir,khusus,kiaracondong,kimangunsarkoro,kios,kip,kipnya,kiri,kirim,kis,kkp,kks,klaim,klas,klinik,klok,kmi,kode,kolektibilitas,kolom,komite,komplain,komplek,kondisi,konfirmasi,konsisten,konsumen,kontak,kontrak,kontraktor,koperasi,korban,koridor,korupsi,kos,kosong,kost,koto,kotor,kpk,kpr,kps,kredit,kretap,kridit,kriminal,krn,kronologis,ktp,ktr,kuala,kualitas,kuasa,kuat,kubur,kuhp,kuliah,kulo,kulon,kumpul,kumuh,kuningan,kunjung,kur,kurikulum,kurir,kuta,kwh,kwitansi,labuh,lacak,lahan,lahir,laki,laksana,lalai,lalulintas,lamar,lambat,lambung,lampir,lampu,lampung,lancar,langgan,langgar,langka,langkah,langsa,langsir,langsung,lantai,lapak,laporhendy,larang,lari,larut,laut,lawan,layak,layang,layar,lebar,lebat,ledak,legal,lelang,lembaga,lembar,lembur,lempar,lengkap,lenteng,lepas,lestari,letak,liar,liat,libat,libur,limbah,lindung,line,lingkar,lingkung,lintas,lion,lisan,listrik,liter,lks,lnjuti,loan,logika,lokal,loket,lolos,lombok,longsor,lpg,lsm,luap,luas,lubang,luber,luka,lulus,lumpur,lunas,lupa,maap,mabuk,macet,mada,madam,madrasah,mahal,mahasiswa,mahkamah,main,majelis,maju,makan,makasih,makmur,maksimal,malaka,malang,malas,maling,malu,mampet,mandiri,manfaat,mangga,mangkang,manipulasi,mantan,manusia,manyar,mara,marah,marak,marga,marketing,maros,mas,masak,masarakat,masjid,maskapai,masuk,masyarakat,mata,matasio,mati,matur,mayor,mbak,mbh,mbk,medan,media,mediasi,mega,melon,menandatangani,menang,menganggu,mengatasnamakan,menggangu,menghimbau,meni,menindaklanjuti,menindaklanjutinya,menit,menteri,merah,merdeka,mesin,mesti,mesum,meter,mhon,mia,migas,mikro,miliar,milyar,mineral,mini,minimal,minum,minyak,miras,miskin,mobil,modal,modus,moh,monopoli,moral,motor,mts,muara,muat,mudah,muhammad,mukim,muktiharjo,muncul,mundur,murah,murid,murni,museum,musik,musim,nagari,nakal,napas,napi,narkoba,nasabah,nasib,nasional,ndak,ndao,negara,nelayan,net,news,ngaliyan,ngantri,ngawi,ngurus,nih,nik,nikah,nikmat,nila,nilai,nip,noka,nomer,nominal,non,non-pns,nonaktif,nongkrong,normal,normalisasi,nrg,ntb,ntt,nuhun,numpuk,nunggu,nuptk,nur,nuwun,nyala,nyaman,nyanyi,obat,october,ojk,oknum,olah,ombudsman,operasi,operator,oplos,opo,orange,ormas,otomatis,otoritas,out,pabrik,pad,padam,padang,padangbai,padat,padi,padma,pagar,paham,pahlawan,pai,pajak,paket,paksa,palembang,palsu,pam,pamularsih,pandanaran,pandang,panen,pangan,panggil,pangkal,pangkat,panitera,pantai,pantau,panti,papan,papua,parah,parkir,partai,pas,pasal,pasaman,pasang,pasar,pasien,pasir,pasok,paspor,passport,pasu,patah,patroli,pbb,pbi,pbpu,pdam,pdt,pecah,pecat,peduli,pedurungan,pegang,pegawai,pejal,pekanbaru,peluang,pem,pemberitahuan,pemda,pemkab,pemkot,pemuda,pengaruh,penggaron,penjara,pensiun,penuh,penyalahgunaan,peran,perangkat,perban,percaya,perda,perdata,perempuan,pergi,perhati,periksa,perkara,permen-kp,persen,persero,personel,pertalite,pertamax,pertamina,perum,pesan,pesanggrahan,pesawat,pesisir,pestisida,petas,pgri,phising,photo,pid,pidana,pikir,pilih,pimpin,pinangsia,pindah,pinggir,pinjam,pintar,pintu,pip,pipa,pisik,pju,pkh,pkl,plastik,pln,plpg,pns,pohon,point,pokok,polda,polis,polisi,politik,polres,polri,polsek,polusi,pom,pompa,pondok,pos,posisi,potong,ppdb,ppsu,prabumulih,praduga,praktek,pramono,prapatan,praya,preman,premi,premium,pres,prestasi,pribadi,prihatin,priok,prioritas,probolinggo,produk,produksi,prof,profesi,profesional,program,prona,prop,propinsi,prosedur,proses,prostitusi,prov,proyek,ptugas,puasa,publik,pulang,pulau,pulo,pungli,pungut,punten,pupuk,pura,puri,pusat,puskesmas,putar,putra,putri,putus,qgho,racun,raden,radikal,rahasia,raja,rajalela,ramadhan,ramai,ranap,rang,rangka,rapi,raskin,ratu,ratus,rawa,rawan,rawat,raya,razia,read,realisasi,redaksi,registrasi,rejo,rek,rekam,rekening,relokasi,rem,remaja,rencana,rendah,rendam,rentenir,repot,republik,resah,resep,resi,resmi,respon,riau,ribu,ribut,ringan,rob,roda,rokok,rombel,rombong,rote,rsud,rsup,ruang,rubah,rugi,rujuk,ruko,rumah,rumput,rupa,rupiah,rusa,rusak,rusun,rute,rutin,sabar,saber,sabu,sadar,sah,sahur,sakit,saksi,salah,salam,saldo,salin,salur,samarinda,sambung,sampa,sampah,sampe,samping,sandi,sangka,sangkut,sanksi,sapi,sara,saran,sarana,sari,sasar,satgas,satpam,satpol,sawah,sawit,sayang,sbg,sbgai,scepatnya,sdah,sdn,sdr,sebar,sebentar,seberang,security,sedap,sedia,sedot,segel,sehat,sejahtera,sekar,sekian,seko,sekolah,sekunder,selang,seleweng,selidik,selokan,seluma,sema,sembarang,sembunyi,semenjak,semester,sempit,sengaja,sengat,senjata,sentra,sep,sepeda,sepi,sera,seragam,serah,serang,serbu,seringkali,serius,sertifikasi,sertifikat,sertipikat,service,set,setor,sewa,sgt,shm,sia,sibuk,sidak,sidang,sidi,sidik,sikap,siksa,silah,silayur,sim,simalungun,simpan,simpang,singkat,sipil,sisa,sistem,siswa,situ,situasi,situs,siup,skarang,skr,sktp,slesai,sma,sman,smg,smk,smkn,smp,smpai,smpn,sngat,snmptn,solar,solo,solokan,solusi,sopan,sopir,sosial,spbu,spesialis,spp,spt,sragen,sri,stabil,staf,staff,standar,stas,stasiun,status,stok,stop,suami,suara,subang,subsidi,subuh,suguh,suka,sukataris,suku,sulawesi,sulit,sulsel,suluh,sumatera,sumatra,sumbang,sumbat,sumber,sumberjo,sumut,sungai,sungguh,sunter,supartono,supir,surabaya,surat,suruh,surut,sus,susah,susun,suwun,suyoto,swasembada,swasta,sya,syarat,syariah,tabung,tadah,tagih,tahan,tahap,tajam,taman,tamansari,tamat,tambak,tambang,tampil,tampung,tamu,tan,tanah,tanam,tanda,tandur,tangan,tangerang,tangga,tanggul,tanggung,tangkap,tangki,tani,tanjung,tara,target,tari,tarif,tarik,tarip,tarji,taspen,tata,tawar,tawur,tax,tbk,tdak,tdp,tebang,tebet,tega,tegak,tegur,tekan,tel,telat,telepon,teller,telogorejo,telp,telpon,telusur,teman,tembalang,tembok,tembus,tempo,tempuh,tenaga,tenang,tenggara,tengkulak,tera,terang,terap,terbang,terbit,teriak,terkadang,terminal,terna,ternak,teror,tertib,tetangga,tgl,thamrin,thn,tidk,tidur,tim,timah,timbang,timbul,timbun,tindaklanjuti,tingkat,tinjau,tipikor,tipu,titik,tlg,tlng,tlong,tlp,tmt,toa,togel,toko,tol,tolak,tpp,tps,transaksi,transfer,transparan,transportasi,tri,trial,trima,trimakasih,trims,triwulan,trm,trmksh,trotoar,truck,truk,trus,tsb,ttg,ttl,tua,tuk,tukang,tukar,tulis,tumbang,tumpang,tumpu,tumpuk,tunai,tunggak,tunggal,tunggu,tunjang,tuntas,tuntut,turikale,uang,ubah,udah,udara,ugal-ugalan,ugalan,uji,ujung,ukm,ukur,ulah,ulang,umkm,umur,undang,ungar,unit,unjung,untk,untung,upa,upaya,urea,urgent,urus,usaha,usia,usul,utama,utang,validasi,video,viii,vip,virtual,vvip,waduk,wajah,wajar,wajib,wakil,wali,wanita,wanprestasi,warna,warung,wassalam,wassalamualaikum,web,wereng,wewenang,wib,wibawa,widodo,wijaya,wirausaha,wisata,wita,wologito,wonten,wujud,www,xii,yani,yayasan,ybs,yng,yoto,yudisial
Kesehatan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0.0023148148148148,0.0028935185185185,0,0,0,0,0,0,0,0.016782407407407,0,0,0,0.0017361111111111,0,0,0.0046296296296296,0,0,0,0.0017361111111111,0,0,0.0028935185185185,0,0,0,0,0,0,0,0.0023148148148148,0,0,0,0.010416666666667,0,0,0,0,0.0063657407407407,0,0,0,0,0,0,0,0,0,0,0.0034722222222222,0,0,0,0,0.0017361111111111,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0.0034722222222222,0,0,0.0028935185185185,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0.0028935185185185,0,0,0,0,0,0,0,0,0,0,0,0.0046296296296296,0,0.0023148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0.0023148148148148,0,0.0017361111111111,0,0.014467592592593,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10127314814815,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075231481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052083333333333,0.0028935185185185,0,0,0.0028935185185185,0,0,0,0,0,0,0,0,0.0034722222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0.0028935185185185,0,0.014467592592593,0,0,0,0,0,0,0,0.0023148148148148,0.0023148148148148,0,0.0028935185185185,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016203703703704,0,0,0,0,0,0,0.0017361111111111,0,0,0,0.0034722222222222,0,0,0,0.0023148148148148,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.0034722222222222,0.016782407407407,0.0017361111111111,0.0023148148148148,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0.0092592592592593,0,0.0034722222222222,0.0017361111111111,0,0,0.0017361111111111,0,0,0,0,0,0.0081018518518519,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023148148148148,0,0.030092592592593,0,0,0.0023148148148148,0.0017361111111111,0,0,0,0,0,0,0.0069444444444444,0,0.0028935185185185,0,0,0,0,0,0.0028935185185185,0,0,0,0,0,0,0.0040509259259259,0,0,0,0,0,0,0,0,0,0,0,0,0.0023148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028935185185185,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0.041666666666667,0,0,0,0,0,0,0,0,0,0,0.0023148148148148,0,0,0,0,0,0.0034722222222222,0,0,0,0,0,0,0.013310185185185,0,0,0,0,0,0.016203703703704,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0.0028935185185185,0,0,0,0,0,0.0063657407407407,0,0,0,0.0017361111111111,0,0,0,0,0,0.0023148148148148,0,0,0,0,0,0,0.0023148148148148,0.01099537037037,0,0,0,0,0.0052083333333333,0.005787037037037,0,0,0,0,0,0,0,0.0017361111111111,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0.0034722222222222,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0.0081018518518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0.0046296296296296,0,0,0,0,0,0.0017361111111111,0,0.0046296296296296,0,0,0,0,0,0,0,0.0017361111111111,0,0.0034722222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.0040509259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034722222222222,0,0,0,0,0,0,0,0,0,0.012152777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034722222222222,0,0,0,0.0069444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005787037037037,0,0,0,0,0,0.0063657407407407,0.0017361111111111,0,0.0034722222222222,0,0.0052083333333333,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029513888888889,0,0,0,0,0,0.0028935185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0.019097222222222,0,0,0,0,0,0,0,0,0.0028935185185185,0.0040509259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028935185185185,0,0,0,0,0,0,0,0,0,0,0.005787037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0.0028935185185185,0,0,0,0,0.0023148148148148,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046296296296296,0,0,0,0,0,0,0,0.0046296296296296,0,0,0,0,0,0,0,0,0.0034722222222222,0.013310185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0.013888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023148148148148,0,0,0.0017361111111111,0.0017361111111111,0,0,0,0,0,0,0,0,0,0.0069444444444444,0.0023148148148148,0.0028935185185185,0.0034722222222222,0,0.0081018518518519,0,0,0,0,0,0,0,0,0,0.0046296296296296,0,0,0,0,0,0,0.016782407407407,0,0.0069444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0.0023148148148148,0,0,0,0.0028935185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046296296296296,0,0,0.059027777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034722222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040509259259259,0,0,0,0,0.0028935185185185,0,0,0,0,0,0,0,0,0,0,0.0052083333333333,0,0,0.0028935185185185,0,0,0,0,0,0,0,0,0,0.0046296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069444444444444,0.0028935185185185,0,0,0,0,0,0.0023148148148148,0,0,0.0017361111111111,0.0075231481481481,0,0,0,0.014467592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0.0023148148148148,0,0,0,0.0069444444444444,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.0046296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0.0023148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040509259259259,0,0,0,0,0,0,0,0,0,0,0.0017361111111111,0,0,0,0,0,0,0,0.0017361111111111,0,0.0046296296296296,0,0,0,0,0,0,0,0,0,0,0.0046296296296296,0,0.0028935185185185,0,0,0,0,0.0034722222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046296296296296,0.0052083333333333,0,0,0,0,0,0,0,0.0028935185185185,0.0017361111111111,0.0017361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
