Kesehatan,0.11882352941176
Pendidikan,0.19705882352941
"Reformasi Birokrasi dan Tata Kelola",0.13529411764706
"Pertanian, Perikanan dan Pangan",0.06
Infrastruktur,0.11705882352941
"Energi dan Sumber Daya Alam",0.045294117647059
"Lingkungan Hidup dan Penanggulangan Bencana",0.10176470588235
"Bidang Politik, Hukum, dan Keamanan",0.075882352941176
"Bidang Perekonomian",0.04
"Bidang Kesejahteraan Rakyat",0.10294117647059
